country1,country2,sector,fisher_index
SVN,KHM,ag,0.9220150908894656
KHM,SWE,ag,1.3442024697857786
SWE,KHM,ag,0.7439355472686839
KHM,THA,ag,1.5728584221405137
THA,KHM,ag,0.6357851322937846
KHM,TUN,ag,1.4170013015084673
TUN,KHM,ag,0.7057156538497537
KHM,TUR,ag,0.7707310164233112
TUR,KHM,ag,1.2974695174986528
KHM,TWN,ag,1.7804224345005701
TWN,KHM,ag,0.5616644570537059
KHM,TZA,ag,0.5703632568718398
TZA,KHM,ag,1.7532686195189104
KHM,UGA,ag,3.3653710817837053
UGA,KHM,ag,0.2971440520817641
KHM,USA,ag,1.4947902260232133
USA,KHM,ag,0.6689901917946247
KHM,VNM,ag,1.0096871757129156
VNM,KHM,ag,0.9904057653242196
KHM,ZAF,ag,1.1534130030437086
ZAF,KHM,ag,0.8669921332264577
KHM,ZMB,ag,0.25103150378184985
ZMB,KHM,ag,3.983563755683092
KOR,LAO,ag,2.9139095025741235
LAO,KOR,ag,0.3431815569826751
KOR,LKA,ag,4.535186824280339
LKA,KOR,ag,0.22049808282345326
KOR,LTU,ag,4.649432726152184
LTU,KOR,ag,0.2150800019914663
KOR,LUX,ag,2.2929976019320106
LUX,KOR,ag,0.4361103557881744
KOR,LVA,ag,3.694437848292714
LVA,KOR,ag,0.2706771750029909
KOR,MAR,ag,2.607574070916119
MAR,KOR,ag,0.38349821435702114
KOR,MEX,ag,3.547252183463227
MEX,KOR,ag,0.2819083471600509
KOR,MKD,ag,3.411719822469437
MKD,KOR,ag,0.29310730424404835
KOR,MMR,ag,6.719754280987295
MMR,KOR,ag,0.14881496527772975
KOR,MUS,ag,1.639007605841566
MUS,KOR,ag,0.6101252955971119
KOR,MWI,ag,3.3663459873851025
MWI,KOR,ag,0.2970579981224022
KOR,MYS,ag,3.643224236464102
MYS,KOR,ag,0.27448214413794664
KOR,NAM,ag,3.183268413212392
NAM,KOR,ag,0.3141425322003717
KOR,NGA,ag,1.7100777126519944
NGA,KOR,ag,0.584768746239723
KOR,NLD,ag,3.4579708127581497
NLD,KOR,ag,0.2891869405925897
KOR,NOR,ag,1.8892993609953788
NOR,KOR,ag,0.5292967438856007
KOR,NPL,ag,4.0514292086651125
NPL,KOR,ag,0.2468264773974628
KOR,NZL,ag,3.1772979035473106
NZL,KOR,ag,0.31473284229456266
KOR,PAK,ag,3.6577578652751725
PAK,KOR,ag,0.2733915247626076
KOR,PER,ag,4.740011318835857
PER,KOR,ag,0.21096996035140256
KOR,PHL,ag,5.458613876397108
PHL,KOR,ag,0.1831966910727963
KOR,POL,ag,5.528722178534591
POL,KOR,ag,0.18087362101183638
KOR,PRT,ag,2.6844231288792844
PRT,KOR,ag,0.37251951424568763
KOR,ROU,ag,2.4193781641697067
ROU,KOR,ag,0.41332934834649315
KOR,RUS,ag,3.4831140591839524
RUS,KOR,ag,0.2870994124821416
KOR,RWA,ag,2.986325054066436
RWA,KOR,ag,0.33485972956571297
KOR,SEN,ag,2.365695276361659
SEN,KOR,ag,0.4227087106239475
KOR,SGP,ag,1.5062177340770513
SGP,KOR,ag,0.6639146368919625
KOR,SVK,ag,3.7478174952756635
SVK,KOR,ag,0.2668219573820115
KOR,SVN,ag,3.045713754079642
SVN,KOR,ag,0.3283302636895966
KOR,SWE,ag,3.7747813693016252
SWE,KOR,ag,0.26491600497249745
KOR,THA,ag,4.416891652781558
THA,KOR,ag,0.2264035612850601
KOR,TUN,ag,3.979214614940225
TUN,KOR,ag,0.25130587233104584
KOR,TUR,ag,2.1643622496849546
TUR,KOR,ag,0.4620298659087962
KOR,TWN,ag,4.999771675996438
TWN,KOR,ag,0.20000913337721635
KOR,TZA,ag,1.6016907007447574
TZA,KOR,ag,0.6243402671533387
KOR,UGA,ag,9.450615027011601
UGA,KOR,ag,0.10581321926052598
KOR,USA,ag,4.197661009435445
USA,KOR,ag,0.23822790781633238
KOR,VNM,ag,2.8353975129292035
VNM,KOR,ag,0.35268423402365057
KOR,ZAF,ag,3.239007525178476
ZAF,KOR,ag,0.30873654729928357
KOR,ZMB,ag,0.7049451737240978
ZMB,KOR,ag,1.4185500337808978
LAO,LKA,ag,1.55639247556384
LKA,LAO,ag,0.6425114588386365
LAO,LTU,ag,1.5955995620471102
LTU,LAO,ag,0.626723661616595
LAO,LUX,ag,0.7869144871885677
LUX,LAO,ag,1.2707861099021434
LAO,LVA,ag,1.2678629329528177
LVA,LAO,ag,0.7887287923711341
LAO,MAR,ag,0.8948713296046463
MAR,LAO,ag,1.1174790910351318
LAO,MEX,ag,1.2173515273311042
MEX,LAO,ag,0.8214554116446373
LAO,MKD,ag,1.1708393206637173
MKD,LAO,ag,0.8540881591106173
LAO,MMR,ag,2.3060957366902164
MMR,LAO,ag,0.4336333414480149
LAO,MUS,ag,0.5624771820791552
MUS,LAO,ag,1.7778498966012706
LAO,MWI,ag,1.1552678572932003
MWI,LAO,ag,0.8656001235445139
LAO,MYS,ag,1.2502873659067681
MYS,LAO,ag,0.799816128090483
LAO,NAM,ag,1.0924390103399984
NAM,LAO,ag,0.9153829097413607
LAO,NGA,ag,0.5868671319892831
NGA,LAO,ag,1.703963206476285
LAO,NLD,ag,1.186711807522988
NLD,LAO,ag,0.8426645742130856
LAO,NOR,ag,0.6483726963127673
NOR,LAO,ag,1.5423228116897938
LAO,NPL,ag,1.3903757838347808
NPL,LAO,ag,0.7192300179753638
LAO,NZL,ag,1.0903900415371555
NZL,LAO,ag,0.9171030199342891
LAO,PAK,ag,1.2552750392707597
PAK,LAO,ag,0.796638161928991
LAO,PER,ag,1.6266844645135927
PER,LAO,ag,0.6147473722256379
LAO,PHL,ag,1.8732956090691952
PHL,LAO,ag,0.5338185789571571
LAO,POL,ag,1.8973554853541483
POL,LAO,ag,0.5270493630313806
LAO,PRT,ag,0.9212445089690973
PRT,LAO,ag,1.0854881524548057
LAO,ROU,ag,0.8302859653096462
ROU,LAO,ag,1.2044043158396165
LAO,RUS,ag,1.1953405059789945
RUS,LAO,ag,0.8365817062151603
LAO,RWA,ag,1.024851681710891
RWA,LAO,ag,0.9757509480109322
LAO,SEN,ag,0.8118629882883541
SEN,LAO,ag,1.231734928707976
LAO,SGP,ag,0.5169061471354793
SGP,LAO,ag,1.9345871693375383
LAO,SVK,ag,1.2861818433156118
SVK,LAO,ag,0.7774950371108709
LAO,SVN,ag,1.0452327882485999
SVN,LAO,ag,0.9567246753477833
LAO,SWE,ag,1.295435347586126
SWE,LAO,ag,0.7719412642733341
LAO,THA,ag,1.5157957544253566
THA,LAO,ag,0.6597194886451595
LAO,TUN,ag,1.3655930671234024
TUN,LAO,ag,0.732282569438114
LAO,TUR,ag,0.7427692067214081
TUR,LAO,ag,1.3463132167446892
LAO,TWN,ag,1.7158294283263367
TWN,LAO,ag,0.582808514349486
LAO,TZA,ag,0.5496707084862578
TZA,LAO,ag,1.8192710372977803
LAO,UGA,ag,3.2432767794137067
UGA,LAO,ag,0.30833014510120593
LAO,USA,ag,1.4405598409035238
USA,LAO,ag,0.6941745643643632
LAO,VNM,ag,0.9730561331518488
VNM,LAO,ag,1.0276899409295914
LAO,ZAF,ag,1.1115676455693508
ZAF,LAO,ag,0.8996303589673077
LAO,ZMB,ag,0.2419241823060583
ZMB,LAO,ag,4.133526423311002
LKA,LTU,ag,1.025191002333178
LTU,LKA,ag,0.9754279911978868
LKA,LUX,ag,0.5056015751447841
LUX,LKA,ag,1.9778419395027393
LKA,LVA,ag,0.8146164626589473
LVA,LKA,ag,1.2275715577069877
LKA,MAR,ag,0.5749650834571516
MAR,LKA,ag,1.739236048886999
LKA,MEX,ag,0.7821623057449499
MEX,LKA,ag,1.2785070216949104
LKA,MKD,ag,0.7522776799852832
MKD,LKA,ag,1.3292963843079366
LKA,MMR,ag,1.4816929360023907
MMR,LKA,ag,0.674903669783296
LKA,MUS,ag,0.36139803482112337
MUS,LKA,ag,2.7670322017521687
LKA,MWI,ag,0.7422728363388398
MWI,LKA,ag,1.3472135191318118
LKA,MYS,ag,0.8033239594362737
MYS,LKA,ag,1.244827803594632
LKA,NAM,ag,0.7019045822257887
NAM,LKA,ag,1.4246950729811876
LKA,NGA,ag,0.37706885711888094
NGA,LKA,ag,2.6520355131973243
LKA,NLD,ag,0.7624759346726303
NLD,LKA,ag,1.3115168027294537
LKA,NOR,ag,0.4165868869790563
NOR,LKA,ag,2.4004596190044607
LKA,NPL,ag,0.8933323732055977
NPL,LKA,ag,1.119404188176502
LKA,NZL,ag,0.7005880962911591
NZL,LKA,ag,1.427372239542602
LKA,PAK,ag,0.8065285967255826
PAK,LKA,ag,1.2398816409732896
LKA,PER,ag,1.0451634083647745
PER,LKA,ag,0.9567881845046262
LKA,PHL,ag,1.2036138946190607
PHL,LKA,ag,0.8308312196051011
LKA,POL,ag,1.2190726408303831
POL,LKA,ag,0.8202956628727557
LKA,PRT,ag,0.591910153404818
PRT,LKA,ag,1.6894455927943544
LKA,ROU,ag,0.5334682468243463
ROU,LKA,ag,1.874525814709394
LKA,RUS,ag,0.7680199723054775
RUS,LKA,ag,1.3020494727476346
LKA,RWA,ag,0.6584789491092944
RWA,LKA,ag,1.5186514335084988
LKA,SEN,ag,0.5216312729822452
SEN,LKA,ag,1.917062974930257
LKA,SGP,ag,0.3321181226786757
SGP,LKA,ag,3.0109769136792934
LKA,SVK,ag,0.8263865724804803
SVK,LKA,ag,1.2100874255475882
LKA,SVN,ag,0.6715740436035836
SVN,LKA,ag,1.4890390858975477
LKA,SWE,ag,0.832332055008698
SWE,LKA,ag,1.201443575292255
LKA,THA,ag,0.9739161414772475
THA,LKA,ag,1.0267824481101506
LKA,TUN,ag,0.8774091937373854
TUN,LKA,ag,1.139719081060036
LKA,TUR,ag,0.47723772659098873
TUR,LKA,ag,2.0953917602935834
LKA,TWN,ag,1.1024400691122183
TWN,LKA,ag,0.9070787864280804
LKA,TZA,ag,0.3531697287903724
TZA,LKA,ag,2.831499753461488
LKA,UGA,ag,2.0838424949585757
UGA,LKA,ag,0.4798827178250239
LKA,USA,ag,0.9255762049232771
USA,LKA,ag,1.0804080687045017
LKA,VNM,ag,0.6251997156432769
VNM,LKA,ag,1.5994888912754635
LKA,ZAF,ag,0.714194949552592
ZAF,LKA,ag,1.4001779214855143
LKA,ZMB,ag,0.1554390593018098
ZMB,LKA,ag,6.433389422785558
LTU,LUX,ag,0.4931779287899642
LUX,LTU,ag,2.0276657604154105
LTU,LVA,ag,0.7945996997681454
LVA,LTU,ag,1.2584953156813274
LTU,MAR,ag,0.5608370363655347
MAR,LTU,ag,1.783049148252459
LTU,MEX,ag,0.7629430066835039
MEX,LTU,ag,1.3107138950614117
LTU,MKD,ag,0.7337927062110514
MKD,LTU,ag,1.3627826926265232
LTU,MMR,ag,1.4452847641369113
MMR,LTU,ag,0.6919051697034775
LTU,MUS,ag,0.35251775912843236
MUS,LTU,ag,2.8367365164024867
LTU,MWI,ag,0.7240337016707523
MWI,LTU,ag,1.3811511780355505
LTU,MYS,ag,0.7835846760340571
MYS,LTU,ag,1.2761862636993897
LTU,NAM,ag,0.684657376653093
NAM,LTU,ag,1.4605845698887243
LTU,NGA,ag,0.36780351784275306
NGA,LTU,ag,2.7188429459979497
LTU,NLD,ag,0.7437403692944551
NLD,LTU,ag,1.344555225567014
LTU,NOR,ag,0.406350510325362
NOR,LTU,ag,2.4609296028675023
LTU,NPL,ag,0.871381402267977
NPL,LTU,ag,1.1476031016926256
LTU,NZL,ag,0.683373239422437
NZL,LTU,ag,1.4633291769592336
LTU,PAK,ag,0.7867105689476855
PAK,LTU,ag,1.2711155022839127
LTU,PER,ag,1.0194816438947887
PER,LTU,ag,0.9808906378928396
LTU,PHL,ag,1.1740386834061354
PHL,LTU,ag,0.8517606907966505
LTU,POL,ag,1.1891175771694837
POL,LTU,ag,0.8409597328300793
LTU,PRT,ag,0.5773657319052946
PRT,LTU,ag,1.7320044206642147
LTU,ROU,ag,0.5203598603677306
ROU,LTU,ag,1.921746998881341
LTU,RUS,ag,0.7491481787857887
RUS,LTU,ag,1.3348494040535337
LTU,RWA,ag,0.6422987985757748
RWA,LTU,ag,1.5569077853132958
LTU,SEN,ag,0.508813744751068
SEN,LTU,ag,1.9653557128045744
LTU,SGP,ag,0.323957313244874
SGP,LTU,ag,3.0868264401369343
LTU,SVK,ag,0.8060805943475418
SVK,LTU,ag,1.2405707407079072
LTU,SVN,ag,0.6550721202928855
SVN,LTU,ag,1.5265494729845863
LTU,SWE,ag,0.8118799844267433
SWE,LTU,ag,1.2317091432006242
LTU,THA,ag,0.9499850654763484
THA,LTU,ag,1.0526481271561599
LTU,TUN,ag,0.8558494873058152
TUN,LTU,ag,1.168429747090187
LTU,TUR,ag,0.4655110369724944
TUR,LTU,ag,2.148176779016062
LTU,TWN,ag,1.0753509020301906
TWN,LTU,ag,0.9299290102533666
LTU,TZA,ag,0.3444916391058954
TZA,LTU,ag,2.9028280703573297
LTU,UGA,ag,2.032638298830236
UGA,LTU,ag,0.49197144448940594
LTU,USA,ag,0.9028329382688758
USA,LTU,ag,1.1076246308840212
LTU,VNM,ag,0.6098373027274115
VNM,LTU,ag,1.6397816196674762
LTU,ZAF,ag,0.6966457449657609
ZAF,LTU,ag,1.4354498067725203
LTU,ZMB,ag,0.1516196093684535
ZMB,LTU,ag,6.595452950745193
LUX,LVA,ag,1.6111826044562332
LVA,LUX,ag,0.6206621131795893
LUX,MAR,ag,1.137190055811247
MAR,LUX,ag,0.8793604858658575
LUX,MEX,ag,1.5469934118005264
MEX,LUX,ag,0.6464151640026135
LUX,MKD,ag,1.4878863456267135
MKD,LUX,ag,0.6720943457403592
LUX,MMR,ag,2.9305544302904774
MMR,LUX,ag,0.3412323585134297
LUX,MUS,ag,0.7147881901230893
MUS,LUX,ag,1.3990158396822368
LUX,MWI,ag,1.4680983462646104
MWI,LUX,ag,0.6811532773293919
LUX,MYS,ag,1.5888478179804595
MYS,LUX,ag,0.6293868982814681
LUX,NAM,ag,1.3882563202553138
NAM,LUX,ag,0.7203280730003018
LUX,NGA,ag,0.7457825996900888
NGA,LUX,ag,1.3408733328124733
LUX,NLD,ag,1.5080568814570792
NLD,LUX,ag,0.6631049612888631
LUX,NOR,ag,0.8239430165140653
NOR,LUX,ag,1.213676164440104
LUX,NPL,ag,1.7668702336415443
NPL,LUX,ag,0.5659725207657078
LUX,NZL,ag,1.3856525191610383
NZL,LUX,ag,0.7216816526306779
LUX,PAK,ag,1.5951860840121488
PAK,LUX,ag,0.6268861106691951
LUX,PER,ag,2.0671680226974796
PER,LUX,ag,0.4837536131654574
LUX,PHL,ag,2.380558039745809
PHL,LUX,ag,0.4200695733118012
LUX,POL,ag,2.4111329963346915
POL,LUX,ag,0.4147427792329001
LUX,PRT,ag,1.170704725821549
PRT,LUX,ag,0.8541863528382393
LUX,ROU,ag,1.0551158719621911
ROU,LUX,ag,0.9477632045666294
LUX,RUS,ag,1.5190221116015061
RUS,LUX,ag,0.6583182643376398
LUX,RWA,ag,1.3023672818280525
RWA,LUX,ag,0.7678325568777815
LUX,SEN,ag,1.0317042086604868
SEN,LUX,ag,0.9692700597764837
LUX,SGP,ag,0.6568771519028007
SGP,LUX,ag,1.5223546702808317
LUX,SVK,ag,1.6344620212938141
SVK,LUX,ag,0.6118221084197574
LUX,SVN,ag,1.328267308920609
SVN,LUX,ag,0.7528605072819496
LUX,SWE,ag,1.646221245988704
SWE,LUX,ag,0.6074517641153452
LUX,THA,ag,1.9262521901723832
THA,LUX,ag,0.5191428230955097
LUX,TUN,ag,1.7353767014790848
TUN,LUX,ag,0.5762437626065202
LUX,TUR,ag,0.9439007907645992
TUR,LUX,ag,1.059433374549838
LUX,TWN,ag,2.180452204478444
TWN,LUX,ag,0.45862046319845673
LUX,TZA,ag,0.6985139013644066
TZA,LUX,ag,1.4316107353721963
LUX,UGA,ag,4.121511081847097
UGA,LUX,ag,0.2426294580170921
LUX,USA,ag,1.8306434363030395
USA,LUX,ag,0.5462560213361303
LUX,VNM,ag,1.2365462181644598
VNM,LUX,ag,0.8087041028554588
LUX,ZAF,ag,1.4125647242061596
ZAF,LUX,ag,0.707932162586026
LUX,ZMB,ag,0.30743389052397274
ZMB,LUX,ag,3.2527318256801716
LVA,MAR,ag,0.7058107831266237
MAR,LVA,ag,1.4168103178732512
LVA,MEX,ag,0.9601602000430174
MEX,LVA,ag,1.041492867497734
LVA,MKD,ag,0.9234746834477329
MKD,LVA,ag,1.08286671841026
LVA,MMR,ag,1.818884105491895
MMR,LVA,ag,0.5497876401144108
LVA,MUS,ag,0.4436419485576106
MUS,LVA,ag,2.2540699842547505
LVA,MWI,ag,0.9111930219480535
MWI,LVA,ag,1.0974623114014685
LVA,MYS,ag,0.9861376442285315
MYS,LVA,ag,1.0140572219837662
LVA,NAM,ag,0.8616381013645837
NAM,LVA,ag,1.160580060719566
LVA,NGA,ag,0.46287900429621825
NGA,LVA,ag,2.1603917886067103
LVA,NLD,ag,0.9359937708401721
NLD,LVA,ag,1.0683831785572402
LVA,NOR,ag,0.511390213769185
NOR,LVA,ag,1.9554539235890582
LVA,NPL,ag,1.0966294129260756
NPL,LVA,ag,0.9118850800579525
LVA,NZL,ag,0.8600220206751114
NZL,LVA,ag,1.1627609246737742
LVA,PAK,ag,0.9900715658176542
PAK,LVA,ag,1.0100279964854322
LVA,PER,ag,1.2830128732646906
PER,LVA,ag,0.7794154063750348
LVA,PHL,ag,1.4775221834952943
PHL,LVA,ag,0.6768087891813266
LVA,POL,ag,1.4964989006621245
POL,LVA,ag,0.6682263512238806
LVA,PRT,ag,0.7266120690377343
PRT,LVA,ag,1.3762501926568855
LVA,ROU,ag,0.6548704467413786
ROU,LVA,ag,1.527019588341448
LVA,RUS,ag,0.9427994737531126
RUS,LVA,ag,1.0606709356966255
LVA,RWA,ag,0.8083300292753568
RWA,LVA,ag,1.2371184587766328
LVA,SEN,ag,0.6403397143234937
SEN,LVA,ag,1.5616710593321241
LVA,SGP,ag,0.40769876119938236
SGP,LVA,ag,2.4527913625691804
LVA,SVK,ag,1.0144486520480016
SVK,LVA,ag,0.9857571381076488
LVA,SVN,ag,0.8244051948220315
SVN,LVA,ag,1.2129957529147728
LVA,SWE,ag,1.0217471572964854
SWE,LVA,ag,0.9787157153888955
LVA,THA,ag,1.1955517548692036
THA,LVA,ag,0.8364338857997851
LVA,TUN,ag,1.0770825707026341
TUN,LVA,ag,0.9284339262380326
LVA,TUR,ag,0.5858434594278414
TUR,LVA,ag,1.706940623655064
LVA,TWN,ag,1.3533240729186846
TWN,LVA,ag,0.7389213123530136
LVA,TZA,ag,0.4335411141061518
TZA,LVA,ag,2.306586313184479
LVA,UGA,ag,2.558065777552314
UGA,LVA,ag,0.3909203620857828
LVA,USA,ag,1.1362110236541894
USA,LVA,ag,0.8801181991562461
LVA,VNM,ag,0.767477388810183
VNM,LVA,ag,1.3029699826730996
LVA,ZAF,ag,0.8767254067287388
ZAF,LVA,ag,1.140607985493687
LVA,ZMB,ag,0.19081256815563147
ZMB,LVA,ag,5.240744934497058
MAR,MEX,ag,1.3603648782321915
MEX,MAR,ag,0.7350968964293686
MAR,MKD,ag,1.308388459803482
MKD,MAR,ag,0.7642990065429027
MAR,MMR,ag,2.577013767676575
MMR,MAR,ag,0.38804604482249067
MAR,MUS,ag,0.6285564901578168
MUS,MAR,ag,1.5909469008090618
MAR,MWI,ag,1.29098767507011
MWI,MAR,ag,0.7746007334622251
MAR,MYS,ag,1.3971699891862046
MYS,MAR,ag,0.7157325219835705
MAR,NAM,ag,1.2207777522860601
NAM,MAR,ag,0.8191499215376213
MAR,NGA,ag,0.6558117492137788
NGA,MAR,ag,1.5248278201768295
MAR,NLD,ag,1.3261256319914472
NLD,MAR,ag,0.754076367936797
MAR,NOR,ag,0.7245429313275887
NOR,MAR,ag,1.3801804651764222
MAR,NPL,ag,1.5537158671169498
NPL,MAR,ag,0.6436183224771875
MAR,NZL,ag,1.2184880724907
NZL,MAR,ag,0.8206891988330337
MAR,PAK,ag,1.402743609883378
PAK,MAR,ag,0.7128886511791976
MAR,PER,ag,1.8177858768056196
PER,MAR,ag,0.550119798354519
MAR,PHL,ag,2.093368674462748
PHL,MAR,ag,0.47769894151905407
MAR,POL,ag,2.1202550831440754
POL,MAR,ag,0.47164136426317343
MAR,PRT,ag,1.029471476503893
PRT,MAR,ag,0.971372226257323
MAR,ROU,ag,0.9278272058134505
ROU,MAR,ag,1.077786891496972
MAR,RUS,ag,1.3357680220988812
RUS,MAR,ag,0.7486329837636839
MAR,RWA,ag,1.1452503257241127
RWA,MAR,ag,0.8731715482095369
MAR,SEN,ag,0.9072399141975358
SEN,MAR,ag,1.1022442733733906
MAR,SGP,ag,0.5776318114514276
SGP,MAR,ag,1.7312065924611717
MAR,SVK,ag,1.4372813171742203
SVK,MAR,ag,0.6957580176204188
MAR,SVN,ag,1.168025786132162
SVN,MAR,ag,0.8561454822940442
MAR,SWE,ag,1.4476219147153242
SWE,MAR,ag,0.6907881055369701
MAR,THA,ag,1.6938700618501594
THA,MAR,ag,0.5903640559699912
MAR,TUN,ag,1.5260216993729376
TUN,MAR,ag,0.6552986765593918
MAR,TUR,ag,0.8300290579759251
TUR,MAR,ag,1.2047770983326282
MAR,TWN,ag,1.9174035099374445
TWN,MAR,ag,0.5215386301408331
MAR,TZA,ag,0.6142455236878602
TZA,MAR,ag,1.6280134920578886
MAR,UGA,ag,3.624293987434579
UGA,MAR,ag,0.27591580690390966
MAR,USA,ag,1.609795501594584
USA,MAR,ag,0.6211969153904638
MAR,VNM,ag,1.0873698832006882
VNM,MAR,ag,0.9196502638609838
MAR,ZAF,ag,1.2421536021948996
ZAF,MAR,ag,0.8050534154817798
MAR,ZMB,ag,0.27034521534279154
ZMB,MAR,ag,3.6989742863842543
MEX,MKD,ag,0.9617922961255413
MKD,MEX,ag,1.039725524968721
MEX,MMR,ag,1.8943548226748044
MMR,MEX,ag,0.5278842105134312
MEX,MUS,ag,0.462049925145548
MUS,MEX,ag,2.164268286993002
MEX,MWI,ag,0.9490010332726039
MWI,MEX,ag,1.0537396324549064
MEX,MYS,ag,1.0270553228350332
MYS,MEX,ag,0.9736573851149992
MEX,NAM,ag,0.8973899369355033
NAM,MEX,ag,1.1143427832664357
MEX,NGA,ag,0.48208518148896423
NGA,MEX,ag,2.074322211919911
MEX,NLD,ag,0.9748308363523477
NLD,MEX,ag,1.0258190064461143
MEX,NOR,ag,0.5326092601487475
NOR,MEX,ag,1.8775490304481735
MEX,NPL,ag,1.142131711850735
NPL,MEX,ag,0.8755557608846867
MEX,NZL,ag,0.8957068004241171
NZL,MEX,ag,1.1164367620369748
MEX,PAK,ag,1.0311524741114
PAK,MEX,ag,0.9697886831545006
MEX,PER,ag,1.3362487564129495
PER,MEX,ag,0.7483636525016631
MEX,PHL,ag,1.5388288156800274
PHL,MEX,ag,0.6498448624112149
MEX,POL,ag,1.5585929312578026
POL,MEX,ag,0.6416043470651367
MEX,PRT,ag,0.7567612873405715
PRT,MEX,ag,1.3214206602906762
MEX,ROU,ag,0.6820428994162003
ROU,MEX,ag,1.4661834334115307
MEX,RUS,ag,0.9819189273944838
RUS,MEX,ag,1.0184140177982863
MEX,RWA,ag,0.8418699600745186
RWA,MEX,ag,1.1878319068558811
MEX,SEN,ag,0.6669092452434552
SEN,MEX,ag,1.499454396729723
MEX,SGP,ag,0.4246153518768186
SGP,MEX,ag,2.3550726453482094
MEX,SVK,ag,1.0565410355506841
SVK,MEX,ag,0.9464847709192721
MEX,SVN,ag,0.8586121303352255
SVN,MEX,ag,1.1646702447699786
MEX,SWE,ag,1.0641423767103748
SWE,MEX,ag,0.9397238770730467
MEX,THA,ag,1.2451586254206748
THA,MEX,ag,0.8031105271122799
MEX,TUN,ag,1.1217738150929173
TUN,MEX,ag,0.8914453043434334
MEX,TUR,ag,0.6101517844642951
TUR,MEX,ag,1.638936450670199
MEX,TWN,ag,1.4094773693577936
TWN,MEX,ag,0.7094828350849184
MEX,TZA,ag,0.4515299781085783
TZA,MEX,ag,2.214692375883695
MEX,UGA,ag,2.66420726191078
UGA,MEX,ag,0.37534617306117396
MEX,USA,ag,1.1833556771081373
USA,MEX,ag,0.8450544661633613
MEX,VNM,ag,0.7993222264115909
VNM,MEX,ag,1.25105991921345
MEX,ZAF,ag,0.9131032578620312
ZAF,MEX,ag,1.0951663915222813
MEX,ZMB,ag,0.1987299287630154
ZMB,MEX,ag,5.031954704681124
MKD,MMR,ag,1.9696090624825895
MMR,MKD,ag,0.5077149669181316
MKD,MUS,ag,0.48040510098371314
MUS,MKD,ag,2.0815765651786915
MKD,MWI,ag,0.9867005975152167
MWI,MKD,ag,1.0134786606172883
MKD,MYS,ag,1.0678556347065744
MYS,MKD,ag,0.9364561720693458
MKD,NAM,ag,0.9330392232819137
NAM,MKD,ag,1.0717663041887517
MKD,NGA,ag,0.5012362684032545
NGA,MKD,ag,1.995067123106663
MKD,NLD,ag,1.013556503082142
NLD,MKD,ag,0.9866248176190299
MKD,NOR,ag,0.5537674426113587
NOR,MKD,ag,1.8058121930830324
MKD,NPL,ag,1.1875034936874294
NPL,MKD,ag,0.8421027856472282
MKD,NZL,ag,0.9312892232890184
NZL,MKD,ag,1.0737802768385067
MKD,PAK,ag,1.0721155474682709
PAK,MKD,ag,0.9327352843277323
MKD,PER,ag,1.3893319397502544
PER,MKD,ag,0.7197703956764713
MKD,PHL,ag,1.5999595982199117
PHL,MKD,ag,0.6250157823438688
MKD,POL,ag,1.6205088536645564
POL,MKD,ag,0.6170901181679066
MKD,PRT,ag,0.7868240267561807
PRT,MKD,ag,1.2709322110086985
MKD,ROU,ag,0.7091374116466975
ROU,MKD,ag,1.4101639309621057
MKD,RUS,ag,1.0209261722619531
RUS,MKD,ag,0.9795027565846518
MKD,RWA,ag,0.8753136861938751
RWA,MKD,ag,1.142447577106098
MKD,SEN,ag,0.693402565117245
SEN,MKD,ag,1.442163687166219
MKD,SGP,ag,0.4414834196399034
SGP,MKD,ag,2.265090727111907
MKD,SVK,ag,1.0985126828389313
SVK,MKD,ag,0.9103217610703038
MKD,SVN,ag,0.8927209479573043
SVN,MKD,ag,1.120170868946414
MKD,SWE,ag,1.106415991266657
SWE,MKD,ag,0.9038191854540816
MKD,THA,ag,1.294623205484842
THA,MKD,ag,0.7724255179139135
MKD,TUN,ag,1.1663368687936484
TUN,MKD,ag,0.8573852261348028
MKD,TUR,ag,0.634390384412741
TUR,MKD,ag,1.576316452093936
MKD,TWN,ag,1.4654695977870635
TWN,MKD,ag,0.6823751250179825
MKD,TZA,ag,0.4694672435280567
TZA,MKD,ag,2.1300740654129093
MKD,UGA,ag,2.7700442940156647
UGA,MKD,ag,0.36100505763044133
MKD,USA,ag,1.2303651026059743
USA,MKD,ag,0.812766875362403
MKD,VNM,ag,0.831075721474958
VNM,MKD,ag,1.2032597922909385
MKD,ZAF,ag,0.9493767641312498
ZAF,MKD,ag,1.0533225983417387
MKD,ZMB,ag,0.2066245795101227
ZMB,MKD,ag,4.839695269414979
MMR,MUS,ag,0.24390885995324757
MUS,MMR,ag,4.099892067027331
MMR,MWI,ag,0.5009626612255388
MWI,MMR,ag,1.9961567545845276
MMR,MYS,ag,0.5421662882483888
MYS,MMR,ag,1.8444525631255384
MMR,NAM,ag,0.47371797838189594
NAM,MMR,ag,2.110960625593637
MMR,NGA,ag,0.2544851554305261
NGA,MMR,ag,3.9295022859319513
MMR,NLD,ag,0.5145978064320068
NLD,MMR,ag,1.9432651820526732
MMR,NOR,ag,0.28115601880576424
NOR,MMR,ag,3.5567440606379
MMR,NPL,ag,0.6029132970126788
NPL,MMR,ag,1.6586132781526142
MMR,NZL,ag,0.4728294771933964
NZL,MMR,ag,2.1149273643761863
